Project Name :,JIB-Ecommerce,,,Create Date :,2026-06-16,,
Project ID :,,,,Start Test Date :,2026-06-16,,
Tester Name :,sirun.sun@codelabdev.co,,,Finish Test Date :,,,
Project Release / Version :,1.0,,,Module / Function :,สินค้า (Products) -- List + Create (9 tabs) + Edit,,
URL List :,https://devstorex.jibc.codelabdev.co/store/product-manager/products,,,,,,
URL Create :,https://devstorex.jibc.codelabdev.co/store/product-manager/products/create,,,,,,
URL Edit :,https://devstorex.jibc.codelabdev.co/store/product-manager/products/update/{id},,,,,,
Business Context :,"โมดูลสินค้าหลัก -- ฟอร์มสร้าง 9 แท็บ (ข้อมูลทั่วไป/รูปภาพ/ไฮไลท์/คุณสมบัติ/คลังสินค้าและราคา/แท็ก/ตัวกรอง/ประเภทการใช้งาน/SEO). บังคับ 7 ฟิลด์: SKU, แบรนด์, Category 1-3, ชื่อ TH, ชื่อ EN. ผูกกับ Brand/Category/Warranty/Spec Template/Tag/Filter/Supplier. สินค้าในระบบ ~73,740 รายการ",,,,,,
,,,,,,,
Test Case ID,Category,Test case Objective,Test Description / Procedure,Test Data,Expected Result,Actual Result,Result (Pass/Fail)
,,,,,,,
---- PART 1: หน้า List (รายการสินค้า) ----,,,,,,,
,,,,,,,
-- A. การโหลดหน้า + UI Elements --,,,,,,,
J-PROD-LP001,Page Load,เปิดหน้ารายการ (Default),1. เข้า URL /products,-,โหลดตาราง 10 รายการแรก + footer + ปุ่ม controls ครบ,เข้า /products -> โหลดตาราง 10 แถว + footer + controls ครบ,Pass
J-PROD-LP002,UI,Breadcrumb,1. ดู breadcrumb,-,ร้านค้า > จัดการสินค้า > Products,breadcrumb ร้านค้า > จัดการสินค้า > Products,Pass
J-PROD-LP003,UI,Header,1. ดูหัวข้อหน้า,-,แสดง 'Products' + คำบรรยาย 'จัดการสินค้าในระบบ',"header ""Products"" + ""จัดการสินค้าในระบบ""",Pass
J-PROD-LP004,UI,คอลัมน์ในตาราง,1. ดูหัวคอลัมน์,-,มี 33 คอลัมน์ (จัดการ/สินค้า/แบรนด์/SKU/สถานะสินค้า/สถานะการขาย/.../วันที่แก้ไข),ตาราง 33 คอลัมน์ครบตามที่คาด,Pass
J-PROD-LP005,UI,Action Bar,1. ดู toolbar,-,"มี: ช่องค้นหา, ตัวกรอง, ปรับแต่งคอลัมน์, ปุ่มเพิ่มสินค้า",toolbar: ค้นหา + ตัวกรอง + ปรับแต่งคอลัมน์ + เพิ่มสินค้า ครบ,Pass
J-PROD-LP006,UI,จำนวนรายการรวม,1. ดู footer,-,แสดงจำนวนรวม (เช่น 'จาก 73740 รายการ') + จำนวนหน้า,"footer ""1 - 10 จาก 73740 รายการ"" + 7374 หน้า",Pass
,,,,,,,
-- B. Stat Tabs (แท็บกรองตามประเภท) --,,,,,,,
